record_id,date,year,month,province,region,energy_type,installed_capacity_mw,generation_gwh,utilization_hours,average_temperature_c,precipitation_mm,wind_speed_m_s,solar_radiation_kwh_m2,grid_connection_rate_pct,investment_million_cny,policy_support_level
RE01109,2024-02-01,2024,2,新疆,西北,风电,36656.46,8211.24,236.12,1.65,5.26,7.65,129.89,94.51,1700.39,高
RE01127,2024-03-01,2024,3,新疆,西北,风电,37867.18,7245.01,197.36,3.82,6.33,7.55,175.41,96.49,2149.48,高
RE01145,2024-04-01,2024,4,新疆,西北,风电,36618.95,7062.61,203.84,10.9,6.78,6.22,173.8,94.2,2610.8,高
RE01163,2024-05-01,2024,5,新疆,西北,风电,38091.82,8402.17,229.9,14.61,10.09,6.23,203.19,96.15,2698.89,高
RE01181,2024-06-01,2024,6,新疆,西北,风电,37828.99,6437.56,180.79,15.6,2.73,5.4,211.36,95.09,2033.38,高
RE01199,2024-07-01,2024,7,新疆,西北,风电,38813.92,5214.93,138.01,19.35,45.11,3.9,212.14,94.64,2568.85,高
RE01217,2024-08-01,2024,8,新疆,西北,风电,38373.26,4851.65,130.03,18.64,19.51,3.66,184.29,96.18,2057.61,高
RE01235,2024-09-01,2024,9,新疆,西北,风电,38223.59,6078.77,167.47,15.69,11.62,4.45,177.0,97.39,2045.41,高
RE01253,2024-10-01,2024,10,新疆,西北,风电,39697.08,7960.67,208.78,10.51,50.63,6.44,137.01,96.16,2118.24,高
RE01271,2024-11-01,2024,11,新疆,西北,风电,41185.38,6304.66,158.12,3.97,37.49,5.01,140.94,94.96,2116.86,高
RE01289,2024-12-01,2024,12,新疆,西北,风电,40048.99,7039.91,188.12,0.7,0.0,5.27,123.62,94.35,1937.32,高
RE01307,2025-01-01,2025,1,新疆,西北,风电,40008.54,8284.98,220.31,-0.56,19.34,7.31,125.67,96.71,2355.84,高
RE01325,2025-02-01,2025,2,新疆,西北,风电,41376.26,8987.58,216.37,1.24,0.81,6.75,141.47,96.18,2474.34,高
RE01343,2025-03-01,2025,3,新疆,西北,风电,41057.35,8296.6,212.59,5.41,28.47,6.96,177.77,95.38,2228.73,高
RE01361,2025-04-01,2025,4,新疆,西北,风电,41233.04,9010.99,239.39,9.78,19.0,7.28,180.79,95.36,2410.03,高
RE01379,2025-05-01,2025,5,新疆,西北,风电,41661.02,7944.87,204.01,11.48,25.43,6.64,212.07,96.27,3163.44,高
RE01397,2025-06-01,2025,6,新疆,西北,风电,43235.5,7596.95,180.49,18.78,15.96,5.45,224.02,97.29,1901.15,高
RE01415,2025-07-01,2025,7,新疆,西北,风电,43436.51,6718.78,165.08,21.97,31.48,5.13,201.52,95.13,3151.98,高
RE01433,2025-08-01,2025,8,新疆,西北,风电,44818.25,5572.92,132.46,18.79,35.26,4.34,203.36,96.1,3030.49,高
RE01451,2025-09-01,2025,9,新疆,西北,风电,43383.08,4929.95,119.42,15.25,56.29,3.76,184.96,94.41,3334.68,高
RE01469,2025-10-01,2025,10,新疆,西北,风电,44508.81,6978.14,163.58,10.67,34.61,5.09,142.31,96.58,3017.73,高
RE01487,2025-11-01,2025,11,新疆,西北,风电,46042.23,7852.7,176.41,6.95,12.93,5.4,111.58,96.64,2179.36,高
RE01505,2025-12-01,2025,12,新疆,西北,风电,45550.3,10730.14,245.0,1.22,25.71,7.84,111.93,96.86,3180.98,高
RE00013,2019-01-01,2019,1,江苏,华东,光伏,12608.63,1195.53,105.96,1.5,55.18,5.91,95.08,90.42,721.72,低
RE00031,2019-02-01,2019,2,江苏,华东,光伏,12911.88,1555.32,133.81,6.54,34.6,6.49,128.45,88.58,694.77,低
RE00049,2019-03-01,2019,3,江苏,华东,光伏,12619.66,1624.62,144.96,7.23,13.5,5.4,126.15,88.96,727.12,低
RE00067,2019-04-01,2019,4,江苏,华东,光伏,13024.69,1759.49,154.7,15.32,59.39,6.36,163.91,88.68,615.02,低
RE00085,2019-05-01,2019,5,江苏,华东,光伏,13363.21,1857.27,156.82,21.33,54.63,5.4,165.41,89.0,777.65,低
RE00103,2019-06-01,2019,6,江苏,华东,光伏,13490.73,1672.73,143.89,24.65,79.07,3.42,171.27,87.93,746.36,低
RE00121,2019-07-01,2019,7,江苏,华东,光伏,13818.72,1785.67,145.31,28.62,105.06,4.43,158.84,88.77,744.46,低
RE00139,2019-08-01,2019,8,江苏,华东,光伏,13732.59,1641.56,134.33,27.08,111.34,4.53,156.47,88.01,652.68,低
RE00157,2019-09-01,2019,9,江苏,华东,光伏,14140.06,1451.77,117.33,21.63,105.7,3.66,133.06,88.96,687.9,低
RE00175,2019-10-01,2019,10,江苏,华东,光伏,14829.14,1486.1,113.06,16.78,94.52,4.14,100.01,88.46,831.66,低
RE00193,2019-11-01,2019,11,江苏,华东,光伏,14320.9,1367.68,109.56,8.91,57.11,5.53,79.34,87.63,674.72,低
RE00211,2019-12-01,2019,12,江苏,华东,光伏,14637.39,1411.71,106.66,7.19,75.36,5.8,99.11,90.8,743.65,低
RE00229,2020-01-01,2020,1,江苏,华东,光伏,14663.29,1486.13,109.04,6.26,28.47,6.01,85.82,91.9,758.28,中
RE00247,2020-02-01,2020,2,江苏,华东,光伏,15071.12,1764.88,127.19,5.36,46.56,5.39,101.8,91.46,745.57,中
RE00265,2020-03-01,2020,3,江苏,华东,光伏,15154.6,1730.73,131.74,11.43,34.28,5.62,117.31,88.32,751.66,中
RE00283,2020-04-01,2020,4,江苏,华东,光伏,15685.3,2079.27,146.05,15.55,49.72,6.73,153.05,91.56,895.42,中
RE00301,2020-05-01,2020,5,江苏,华东,光伏,16047.9,2145.35,146.48,22.95,65.65,4.16,160.35,91.78,720.3,中
RE00319,2020-06-01,2020,6,江苏,华东,光伏,15914.53,2222.38,155.37,24.98,97.35,4.06,180.72,90.69,648.49,中
RE00337,2020-07-01,2020,7,江苏,华东,光伏,16450.19,2542.44,160.27,25.16,100.9,3.27,174.26,91.62,866.09,中
RE00355,2020-08-01,2020,8,江苏,华东,光伏,16080.13,1838.53,127.94,26.55,111.97,4.64,139.04,89.94,826.29,中
RE00373,2020-09-01,2020,9,江苏,华东,光伏,16821.35,1873.88,122.1,20.44,111.07,5.06,125.61,90.0,789.46,中
RE00391,2020-10-01,2020,10,江苏,华东,光伏,16840.71,1586.91,103.35,13.72,89.63,3.73,104.93,91.24,972.32,中
RE00409,2020-11-01,2020,11,江苏,华东,光伏,17255.2,1620.09,107.36,10.72,90.81,5.37,88.53,88.8,803.64,中
RE00427,2020-12-01,2020,12,江苏,华东,光伏,17937.5,1850.87,111.68,7.54,73.46,4.6,94.6,91.41,966.1,中
RE00445,2021-01-01,2021,1,江苏,华东,光伏,16888.01,1876.18,121.28,5.18,48.4,5.53,100.09,91.79,905.56,中
RE00463,2021-02-01,2021,2,江苏,华东,光伏,18043.72,1974.19,118.44,6.0,55.45,5.84,106.27,91.8,955.6,中
RE00481,2021-03-01,2021,3,江苏,华东,光伏,18037.17,2225.79,139.75,7.0,40.16,6.91,124.7,89.18,717.39,中
RE00499,2021-04-01,2021,4,江苏,华东,光伏,18485.01,2415.92,140.78,17.82,28.42,4.81,139.27,93.15,1013.39,中
RE00517,2021-05-01,2021,5,江苏,华东,光伏,19079.92,2362.02,134.62,20.97,94.6,4.9,151.65,92.1,838.35,中
RE00535,2021-06-01,2021,6,江苏,华东,光伏,19445.54,2820.31,161.37,24.95,96.47,4.68,186.14,90.03,956.01,中
RE00553,2021-07-01,2021,7,江苏,华东,光伏,19116.58,2572.36,145.36,27.53,118.83,3.89,162.69,92.22,1283.35,中
RE00571,2021-08-01,2021,8,江苏,华东,光伏,20038.71,2231.14,119.52,27.77,110.32,3.54,150.22,91.63,1052.59,中
RE00589,2021-09-01,2021,9,江苏,华东,光伏,20019.27,2341.64,123.6,19.88,95.83,4.5,110.26,94.66,1004.98,中
RE00607,2021-10-01,2021,10,江苏,华东,光伏,20892.5,2474.85,127.48,15.15,64.19,3.15,113.56,91.82,1052.21,中
RE00625,2021-11-01,2021,11,江苏,华东,光伏,20582.01,1901.58,103.07,9.86,49.75,5.19,86.65,89.13,996.64,中
RE00643,2021-12-01,2021,12,江苏,华东,光伏,20040.28,1747.51,95.93,10.47,38.8,5.71,77.92,91.52,986.16,中
RE00661,2022-01-01,2022,1,江苏,华东,光伏,21172.97,2258.47,117.87,4.01,35.65,5.3,75.93,91.38,1022.91,中
RE00679,2022-02-01,2022,2,江苏,华东,光伏,22043.21,2542.33,124.88,5.53,49.41,5.45,107.67,92.39,1158.09,中
RE00697,2022-03-01,2022,3,江苏,华东,光伏,22046.82,2804.01,137.31,12.27,39.72,5.51,130.32,92.67,1261.99,中
RE00715,2022-04-01,2022,4,江苏,华东,光伏,21965.81,2925.92,141.08,18.9,65.19,5.2,132.04,94.97,1461.11,中
RE00733,2022-05-01,2022,5,江苏,华东,光伏,23105.81,3023.82,145.97,21.2,86.36,4.39,160.41,89.81,1259.56,中
RE00751,2022-06-01,2022,6,江苏,华东,光伏,23072.21,3405.89,157.11,25.78,72.75,4.64,156.0,93.84,1168.78,中
RE00769,2022-07-01,2022,7,江苏,华东,光伏,23981.68,3287.47,147.65,29.24,88.2,2.96,170.27,92.08,1071.19,中
RE00787,2022-08-01,2022,8,江苏,华东,光伏,23772.15,3057.35,137.45,27.16,103.37,3.19,150.62,94.5,1116.09,中
RE00805,2022-09-01,2022,9,江苏,华东,光伏,23810.33,2976.86,131.03,18.11,106.13,2.85,148.34,92.39,726.1,中
RE00823,2022-10-01,2022,10,江苏,华东,光伏,24113.14,2677.78,120.62,13.14,84.11,3.75,103.92,92.26,1087.64,中
RE00841,2022-11-01,2022,11,江苏,华东,光伏,24831.63,2156.25,94.11,10.34,79.69,4.96,85.14,92.24,1127.54,中
RE00859,2022-12-01,2022,12,江苏,华东,光伏,24848.77,2740.86,116.99,5.35,33.96,5.36,93.67,94.01,1306.24,中
RE00877,2023-01-01,2023,1,江苏,华东,光伏,25486.62,2786.43,113.33,2.42,57.95,5.49,102.11,93.98,1414.69,中
RE00895,2023-02-01,2023,2,江苏,华东,光伏,25783.24,2800.19,114.43,6.18,28.59,5.19,105.89,94.67,1333.36,中
RE00913,2023-03-01,2023,3,江苏,华东,光伏,27034.27,3921.24,153.65,10.675,38.42,5.47,140.9,94.68,1457.47,中
RE00931,2023-04-01,2023,4,江苏,华东,光伏,26986.84,4131.03,162.26,15.17,35.07,4.88,169.69,95.68,1114.37,中
RE00949,2023-05-01,2023,5,江苏,华东,光伏,26928.63,3592.58,142.77,22.93,75.26,4.99,157.21,94.51,1274.8,中
RE00967,2023-06-01,2023,6,江苏,华东,光伏,28179.83,4347.34,165.99,24.48,80.4,4.07,168.51,93.43,1221.47,中
RE00985,2023-07-01,2023,7,江苏,华东,光伏,27245.38,3495.39,137.86,27.09,114.9,3.58,166.3,92.8,1477.02,中
RE01003,2023-08-01,2023,8,江苏,华东,光伏,27584.48,3511.51,139.85,26.67,83.25,4.39,161.03,93.24,1330.96,中
RE01021,2023-09-01,2023,9,江苏,华东,光伏,27965.28,3173.69,120.38,24.61,100.31,3.5,133.86,93.14,1339.32,中
RE01039,2023-10-01,2023,10,江苏,华东,光伏,28657.48,3242.73,122.8,17.26,95.34,3.15,113.07,92.49,1606.75,中
RE01057,2023-11-01,2023,11,江苏,华东,光伏,30365.17,2877.13,101.5,7.78,84.23,4.54,92.47,94.63,1630.43,中
RE01075,2023-12-01,2023,12,江苏,华东,光伏,29973.59,2594.76,93.84,3.59,55.14,5.54,81.28,92.87,1482.74,中
RE01093,2024-01-01,2024,1,江苏,华东,光伏,29056.83,3069.4,114.38,4.28,63.5,5.68,90.08,93.7,1269.68,高
RE01111,2024-02-01,2024,2,江苏,华东,光伏,31277.41,3969.9,128.21,6.12,43.84,6.06,133.15,97.21,1825.1,高
RE01129,2024-03-01,2024,3,江苏,华东,光伏,30196.91,3744.93,131.07,10.62,53.46,5.33,138.67,94.82,1698.87,高
RE01147,2024-04-01,2024,4,江苏,华东,光伏,31634.07,4187.33,142.72,19.03,63.9,5.85,153.52,95.37,1429.28,高
RE01165,2024-05-01,2024,5,江苏,华东,光伏,32306.91,4643.05,148.43,19.83,53.09,4.71,163.49,97.5,1986.89,高
RE01183,2024-06-01,2024,6,江苏,华东,光伏,33350.46,4979.23,150.14,24.26,88.17,4.01,170.02,97.92,1689.62,高
RE01201,2024-07-01,2024,7,江苏,华东,光伏,32787.91,4458.14,142.97,27.63,125.02,2.27,170.28,94.7,1870.06,高
RE01219,2024-08-01,2024,8,江苏,华东,光伏,34393.28,4608.8,143.71,21.71,104.54,3.97,157.92,94.08,1813.04,高
RE01237,2024-09-01,2024,9,江苏,华东,光伏,33434.8,3621.54,114.22,22.85,71.02,2.84,110.9,94.37,1957.69,高
RE01255,2024-10-01,2024,10,江苏,华东,光伏,34475.02,3831.81,116.87,16.84,98.84,4.43,120.13,96.43,2119.31,高
RE01273,2024-11-01,2024,11,江苏,华东,光伏,36093.25,3512.0,104.34,8.24,71.84,5.07,83.74,92.31,1855.36,高
RE01291,2024-12-01,2024,12,江苏,华东,光伏,35241.83,3777.46,115.53,8.56,51.44,6.14,99.08,93.23,1988.89,高
RE01309,2025-01-01,2025,1,江苏,华东,光伏,36928.15,4205.0,118.57,4.95,36.43,6.84,80.49,96.71,2440.63,高
RE01327,2025-02-01,2025,2,江苏,华东,光伏,36397.45,4371.15,123.77,5.61,36.13,6.87,92.39,95.68,2138.71,高
RE01345,2025-03-01,2025,3,江苏,华东,光伏,37553.99,4626.15,127.85,12.29,37.62,6.3,135.43,95.26,1898.66,高
RE01363,2025-04-01,2025,4,江苏,华东,光伏,37710.65,4928.055,140.73,14.51,65.27,6.7,147.09,96.98,2301.87,高
RE01381,2025-05-01,2025,5,江苏,华东,光伏,37127.79,5229.96,147.4,18.54,77.23,4.93,170.02,94.6,1523.57,高
RE01399,2025-06-01,2025,6,江苏,华东,光伏,38640.25,5075.34,139.24,25.37,86.66,3.94,171.71,95.98,2121.25,高
RE01417,2025-07-01,2025,7,江苏,华东,光伏,39422.71,5184.09,140.8,26.39,108.12,3.66,182.75,93.96,2082.87,高
RE01435,2025-08-01,2025,8,江苏,华东,光伏,39871.36,4886.79,130.76,25.7,114.62,4.1,153.16,94.16,2120.17,高
RE01453,2025-09-01,2025,9,江苏,华东,光伏,41466.69,4927.53,127.92,22.24,112.92,4.01,132.99,94.14,1656.0,高
RE01471,2025-10-01,2025,10,江苏,华东,光伏,42041.66,3438.15,82.36,15.51,76.49,5.68,93.14,98.91,2266.92,高
RE01489,2025-11-01,2025,11,江苏,华东,光伏,41334.73,4593.62,113.72,11.55,59.63,4.65,96.67,96.83,2204.79,高
RE01507,2025-12-01,2025,12,江苏,华东,光伏,42507.08,4290.38,106.77,2.81,50.77,5.85,81.76,96.55,2222.06,高
RE00015,2019-01-01,2019,1,江苏,华东,水电,498.35,56.4,129.45,5.48,50.37,5.69,80.32,88.01,16.28,低
RE00033,2019-02-01,2019,2,江苏,华东,水电,492.81,54.245000000000005,109.91,6.6,31.82,6.03,94.67,90.07,12.99,低
RE00051,2019-03-01,2019,3,江苏,华东,水电,491.11,52.09,116.03,9.02,33.9,6.57,130.27,91.8,15.22,低
RE00069,2019-04-01,2019,4,江苏,华东,水电,502.53,52.57,115.52,15.79,50.37,5.74,151.42,89.35,14.52,低
RE00087,2019-05-01,2019,5,江苏,华东,水电,522.99,63.42,133.51,25.66,69.72,5.5,169.67,89.57,15.82,低
RE00105,2019-06-01,2019,6,江苏,华东,水电,511.4,64.88,142.53,25.55,65.57,4.79,172.6,87.7,19.36,低
RE00123,2019-07-01,2019,7,江苏,华东,水电,509.04,99.37,215.51,26.26,126.84,4.11,177.35,90.53,10.79,低
RE00141,2019-08-01,2019,8,江苏,华东,水电,499.41,80.48,177.08,23.19,97.42,2.49,146.66,89.93,14.61,低
RE00159,2019-09-01,2019,9,江苏,华东,水电,516.12,60.6,135.34,23.61,96.22,4.43,119.8,90.88,12.47,低
RE00177,2019-10-01,2019,10,江苏,华东,水电,515.42,78.36,167.46,17.98,102.05,5.12,120.97,89.13,11.33,低
RE00195,2019-11-01,2019,11,江苏,华东,水电,525.51,69.14,147.01,9.75,43.07,5.54,81.54,88.93,14.3,低
RE00213,2019-12-01,2019,12,江苏,华东,水电,522.18,52.3,107.77,6.29,37.39,5.74,88.17,92.7,15.09,低
RE00231,2020-01-01,2020,1,江苏,华东,水电,531.67,46.44,94.04,4.99,26.75,6.76,99.44,93.31,16.08,低
RE00249,2020-02-01,2020,2,江苏,华东,水电,498.6,54.04,117.2,9.26,44.25,5.98,112.73,91.81,15.72,低
RE00267,2020-03-01,2020,3,江苏,华东,水电,527.01,55.07,116.65,7.95,38.27,5.6,138.62,90.17,14.8,低
RE00285,2020-04-01,2020,4,江苏,华东,水电,517.61,58.74,126.13,17.21,36.07,5.37,150.97,90.25,13.8,低
RE00303,2020-05-01,2020,5,江苏,华东,水电,534.39,63.13,127.7,20.39,66.85,4.92,184.36,93.93,15.12,低
RE00321,2020-06-01,2020,6,江苏,华东,水电,526.82,83.4,177.27,27.57,105.3,5.15,176.11,90.96,14.45,低
RE00339,2020-07-01,2020,7,江苏,华东,水电,523.46,91.14,189.46,26.630000000000003,104.52,2.48,169.58,90.92,14.47,低
RE00357,2020-08-01,2020,8,江苏,华东,水电,525.46,86.12,178.3,25.69,117.42,4.86,148.48,92.19,15.2,低
RE00375,2020-09-01,2020,9,江苏,华东,水电,543.45,78.69,155.46,23.84,110.03,4.57,120.5,92.17,15.61,低
RE00393,2020-10-01,2020,10,江苏,华东,水电,526.95,77.59,163.28,17.72,100.1,4.7,100.18,91.14,13.18,低
RE00411,2020-11-01,2020,11,江苏,华东,水电,547.08,80.79,163.73,12.79,81.28,5.17,88.6,90.86,15.47,低
RE00429,2020-12-01,2020,12,江苏,华东,水电,542.67,59.19,116.2,3.49,50.04,6.53,90.22,91.62,15.14,低
RE00447,2021-01-01,2021,1,江苏,华东,水电,538.17,61.68,121.5,4.7,26.31,5.59,85.6,93.25,15.91,低
RE00465,2021-02-01,2021,2,江苏,华东,水电,548.04,56.99,113.88,6.7,37.37,5.63,103.38,90.73,15.59,低
RE00483,2021-03-01,2021,3,江苏,华东,水电,547.87,59.32,115.9,12.05,61.55,6.07,109.33,92.57,17.17,低
RE00501,2021-04-01,2021,4,江苏,华东,水电,540.7,60.61,126.44,13.73,54.03,5.22,155.01,90.82,13.19,低
RE00519,2021-05-01,2021,5,江苏,华东,水电,555.03,73.77,139.81,20.52,71.52,5.17,169.18,92.07,13.12,低
RE00537,2021-06-01,2021,6,江苏,华东,水电,543.68,78.93,162.87,26.41,102.83,3.94,176.56,91.78,16.94,低
RE00555,2021-07-01,2021,7,江苏,华东,水电,542.89,112.17,221.98,27.47,150.33,3.81,160.77,92.82,14.86,低
RE00573,2021-08-01,2021,8,江苏,华东,水电,542.1,87.29,175.09,19.98,102.5,4.83,143.71,91.19,19.38,低
RE00591,2021-09-01,2021,9,江苏,华东,水电,564.62,91.77,170.48,21.54,100.59,3.41,120.05,94.42,18.28,低
RE00609,2021-10-01,2021,10,江苏,华东,水电,561.09,76.07,144.84,16.7,94.43,3.88,102.33,92.26,17.18,低
RE00627,2021-11-01,2021,11,江苏,华东,水电,552.52,70.7,141.2,10.86,69.45,5.49,91.67,92.23,15.59,低
RE00645,2021-12-01,2021,12,江苏,华东,水电,546.18,61.76,123.33,5.27,43.77,5.3,91.25,92.76,15.17,低
RE00663,2022-01-01,2022,1,江苏,华东,水电,569.08,57.17,106.98,4.47,33.48,4.62,80.43,93.98,17.62,中
RE00681,2022-02-01,2022,2,江苏,华东,水电,552.68,57.19,109.32,8.64,41.94,5.1,103.47,93.88,15.07,中
RE00699,2022-03-01,2022,3,江苏,华东,水电,557.84,65.85,127.34,11.12,34.62,6.28,140.13,93.36,16.64,中
RE00717,2022-04-01,2022,4,江苏,华东,水电,558.46,58.44,110.7,13.53,45.81,6.16,154.45,95.49,19.43,中
RE00735,2022-05-01,2022,5,江苏,华东,水电,580.54,93.75,170.72,23.06,81.63,6.1,165.99,94.17,16.6,中
RE00753,2022-06-01,2022,6,江苏,华东,水电,579.11,89.34,162.82,27.19,91.11,4.31,168.85,93.25,19.21,中
RE00771,2022-07-01,2022,7,江苏,华东,水电,574.45,84.93,154.42,24.41,79.07,3.92,180.2,94.57,15.27,中
RE00789,2022-08-01,2022,8,江苏,华东,水电,573.02,123.29,230.07,24.39,131.93,4.35,157.87,93.08,17.31,中
RE00807,2022-09-01,2022,9,江苏,华东,水电,563.44,94.29,174.22,22.18,109.19,3.54,99.06,93.67,11.96,中
RE00825,2022-10-01,2022,10,江苏,华东,水电,594.14,88.96,159.88,12.63,96.8,4.51,101.36,94.4,15.34,中
RE00843,2022-11-01,2022,11,江苏,华东,水电,573.47,70.11,132.39,9.47,55.96,5.6,93.22,91.87,14.31,中
RE00861,2022-12-01,2022,12,江苏,华东,水电,583.74,88.17,161.15,5.58,78.26,5.81,67.37,93.82,16.67,中
RE00879,2023-01-01,2023,1,江苏,华东,水电,612.56,70.87,120.53,7.72,23.91,5.82,93.51,93.81,18.12,中
RE00897,2023-02-01,2023,2,江苏,华东,水电,572.91,59.74,113.01,8.33,17.9,5.98,111.22,93.65,19.42,中
RE00915,2023-03-01,2023,3,江苏,华东,水电,569.73,65.25,116.01,9.49,48.26,6.02,136.17,95.76,19.88,中
RE00933,2023-04-01,2023,4,江苏,华东,水电,600.32,77.64,135.41,17.84,47.21,5.47,141.57,94.97,15.69,中
RE00951,2023-05-01,2023,5,江苏,华东,水电,585.45,69.45,127.99,21.63,65.6,4.73,165.84,92.58,14.69,中
RE00969,2023-06-01,2023,6,江苏,华东,水电,601.16,113.07,195.54,25.26,120.13,4.22,167.57,96.52,14.91,中
RE00987,2023-07-01,2023,7,江苏,华东,水电,609.26,85.33,149.52,31.46,91.72,4.13,168.75,94.0,17.51,中
RE01005,2023-08-01,2023,8,江苏,华东,水电,589.7,89.39,157.84,26.33,91.66,3.51,157.8,95.45,19.25,中
RE01023,2023-09-01,2023,9,江苏,华东,水电,582.03,107.87,196.5,19.8,106.89,4.16,122.88,95.86,13.85,中
RE01041,2023-10-01,2023,10,江苏,华东,水电,599.09,96.33,170.11,15.06,88.89,3.6,119.07,92.68,18.05,中
RE01059,2023-11-01,2023,11,江苏,华东,水电,603.96,100.39,173.82,6.72,88.83,5.6,93.26,95.47,17.86,中
RE01077,2023-12-01,2023,12,江苏,华东,水电,609.14,71.84,125.25,3.43,57.15,6.16,85.31,92.85,18.62,中
RE01095,2024-01-01,2024,1,江苏,华东,水电,593.85,82.76,141.57,7.23,64.13,6.13,77.82,96.47,17.94,中
RE01113,2024-02-01,2024,2,江苏,华东,水电,611.41,81.61,136.48,7.9,34.66,6.45,101.25,96.84,15.17,中
RE01131,2024-03-01,2024,3,江苏,华东,水电,623.97,84.32,137.26,10.11,48.53,6.17,133.08,97.86,19.44,中
RE01149,2024-04-01,2024,4,江苏,华东,水电,617.23,60.24,100.91,18.57,29.89,5.86,144.66,96.8,19.18,中
RE01167,2024-05-01,2024,5,江苏,华东,水电,594.59,93.6,167.41,20.97,95.71,5.13,171.8,95.36,18.43,中
RE01185,2024-06-01,2024,6,江苏,华东,水电,616.38,88.62,150.57,27.52,91.48,4.16,172.93,94.51,21.62,中
RE01203,2024-07-01,2024,7,江苏,华东,水电,593.58,99.56,175.48,27.36,108.26,3.51,173.64,95.42,17.74,中
RE01221,2024-08-01,2024,8,江苏,华东,水电,627.83,106.55,175.33,24.48,121.1,2.91,155.91,94.84,17.32,中
RE01239,2024-09-01,2024,9,江苏,华东,水电,635.63,79.13,134.8,18.84,69.78,3.57,120.42,95.16,18.44,中
RE01257,2024-10-01,2024,10,江苏,华东,水电,620.64,82.68,137.64,18.64,83.25,4.53,105.18,96.29,16.61,中
RE01275,2024-11-01,2024,11,江苏,华东,水电,624.19,88.19,144.06,13.1,90.39,5.13,85.88,96.23,14.11,中
RE01293,2024-12-01,2024,12,江苏,华东,水电,626.03,82.9,134.4,6.68,63.5,5.16,84.43,96.96,18.48,中
RE01311,2025-01-01,2025,1,江苏,华东,水电,622.83,46.15,78.4,5.32,16.33,5.82,103.2,95.95,20.85,高
RE01329,2025-02-01,2025,2,江苏,华东,水电,638.4,79.54,128.57,5.14,30.01,6.12,114.15,97.64,17.94,高
RE01347,2025-03-01,2025,3,江苏,华东,水电,629.57,88.57,147.95,12.42,68.86,5.69,136.95,96.54,22.29,高
RE01365,2025-04-01,2025,4,江苏,华东,水电,631.42,69.07,113.17,17.33,30.6,5.19,157.64,98.26,20.55,高
RE01383,2025-05-01,2025,5,江苏,华东,水电,630.66,87.65,144.81,22.73,75.83,4.91,144.14,94.95,21.6,高
RE01401,2025-06-01,2025,6,江苏,华东,水电,633.71,99.19,159.96,25.73,85.54,4.88,186.94,99.6,15.4,高
RE01419,2025-07-01,2025,7,江苏,华东,水电,634.47,102.26,167.54,25.73,101.49,4.71,173.16,95.31,14.81,高
RE01437,2025-08-01,2025,8,江苏,华东,水电,649.36,94.27,147.93,26.43,99.1,3.71,147.6,99.52,15.44,高
RE01455,2025-09-01,2025,9,江苏,华东,水电,655.25,120.33,184.39,19.74,123.96,4.06,133.51,98.51,19.96,高
RE01473,2025-10-01,2025,10,江苏,华东,水电,656.89,85.99,130.83,14.77,64.32,3.38,91.05,98.09,20.6,高
RE01491,2025-11-01,2025,11,江苏,华东,水电,649.21,91.89,139.48,8.32,72.96,4.64,74.07,98.49,15.53,高
RE01509,2025-12-01,2025,12,江苏,华东,水电,673.98,79.62,123.87,7.97,36.26,5.1,80.83,97.26,17.65,高
RE00014,2019-01-01,2019,1,江苏,华东,风电,7990.59,1318.56,188.02,3.59,35.44,6.29,114.08,87.69,528.27,低
RE00032,2019-02-01,2019,2,江苏,华东,风电,8488.95,1439.85,184.39,6.77,19.84,5.88,110.87,91.71,534.91,低
RE00050,2019-03-01,2019,3,江苏,华东,风电,8241.18,1540.27,206.82,8.22,49.37,6.38,113.66,90.57,496.17,低
RE00068,2019-04-01,2019,4,江苏,华东,风电,8327.65,1306.8,176.03,14.64,48.59,5.27,142.2,90.69,442.35,低
RE00086,2019-05-01,2019,5,江苏,华东,风电,8226.73,1062.78,148.39,22.99,80.7,4.22,158.17,87.81,456.16,低
RE00104,2019-06-01,2019,6,江苏,华东,风电,8634.68,1026.05,133.71,26.62,77.81,4.18,186.83,89.74,437.18,低
RE00122,2019-07-01,2019,7,江苏,华东,风电,8742.69,1245.54,161.94,29.63,106.69,4.45,173.63,89.6,394.25,低
RE00140,2019-08-01,2019,8,江苏,华东,风电,8753.64,955.03,119.98,26.4,111.64,3.35,142.17,88.39,484.1,低
RE00158,2019-09-01,2019,9,江苏,华东,风电,8945.31,1225.28,154.8,20.3,116.59,3.92,119.68,91.06,450.24,低
RE00176,2019-10-01,2019,10,江苏,华东,风电,9013.82,1268.35,157.09,16.1,88.62,3.8,114.15,90.8,545.22,低
RE00194,2019-11-01,2019,11,江苏,华东,风电,8858.1,1297.42,161.83,7.43,54.0,4.61,83.66,89.79,283.2,低
RE00212,2019-12-01,2019,12,江苏,华东,风电,9332.51,1524.85,192.37,6.54,55.27,5.84,73.54,87.37,458.17,低
RE00230,2020-01-01,2020,1,江苏,华东,风电,9362.64,1551.66,191.96,4.09,36.54,5.38,93.63,87.61,477.17,中
RE00248,2020-02-01,2020,2,江苏,华东,风电,9285.86,1768.65,213.01,7.41,23.09,6.57,83.53,89.51,440.76,中
RE00266,2020-03-01,2020,3,江苏,华东,风电,9074.75,1578.85,192.04,10.26,43.67,5.87,130.07,90.28,383.37,中
RE00284,2020-04-01,2020,4,江苏,华东,风电,9543.54,1413.45,163.12,17.21,26.95,5.43,140.08,91.35,435.26,中
